MOFRefcodes,LCD,PLD,LFPD,Volume,ASA_m2_g,ASA_m2_cm3,NASA_m2_g,NASA_m2_cm3,AV_VF,AV_cm3_g,NAV_cm3_g, H,C,N,F,Cl,Br,V,Cu,Zn,Zr,metal type, total degree of unsaturation,metalic percentage, oxygetn-to-metal ratio,electronegtive-to-total ratio, weighted electronegativity per atom, nitrogen to oxygen ,O2uptakemolkg,N2uptakemolkg,SelfdiffusionofO2cm2s,SelfdiffusionofN2cm2s,O2N2ratio,HenrysconstantO2,HenrysconstantN2,SelfdiffusionofO2cm2sinfDilute,SelfdiffusionofN2cm2sinfDilute
NOPJOT_clean,6.1592,4.69936,6.14418,1.00061,2115.74,2117.03,0,0,0.6142,0.613825,0,56,120,0,0,0,0,0,0,0,0,1,93,10,4.666666667,0.789508197,0.789508197,0,0.438650658,0.463512627,0.000307853,0.00028642,0.946361832,4.55176E-06,0.00000491,0.00035216,0.000283228
NOQKOV_clean,5.57218,4.25994,5.56937,1.06467,1581.8,1684.1,0,0,0.536,0.503441,0,38,58,10,0,0,0,0,0,0,0,1,37.5,5.172413793,2.666666667,0.495042735,0.495042735,1.25,0.645912651,0.578296827,0.000178079,0.000133189,1.11692235,7.19269E-06,6.54907E-06,0.00019749,0.000184054
NOQKUB_clean,5.39399,4.39499,5.39187,1.00245,1853.63,1858.17,0,0,0.55,0.548657,0,50,76,10,0,0,0,0,0,0,0,1,49.5,3.947368421,2.666666667,0.394013605,0.394013605,1.25,0.782334925,0.707391386,0.000183239,0.000174546,1.105943529,8.95074E-06,8.22124E-06,0.00025935,0.000198532
NOSJIQ_charged,6.56002,4.40515,6.56002,2.09187,271.583,568.118,36.1842,75.6928,0.444,0.21225,0,240,342,48,0,2,0,0,6,0,0,4,210,16.95906433,4.724137931,1.135684647,1.135684647,0.175182482,0.046415779,0.036227139,1.0498E-05,2.77307E-05,1.281243289,4.82998E-07,3.68168E-07,2.01158E-05,1.76959E-05
NOSTUM01_clean,6.02005,5.48184,6.00511,0.946326,1818.13,1720.55,0,0,0.6136,0.648402,0,16,32,0,0,0,0,0,0,0,0,1,25,12.5,6,1.086315789,1.086315789,0,0.520981887,0.529577254,0.000135678,0.000189984,0.98376938,5.45792E-06,5.74809E-06,0.000171396,0.00021433
NOSTUM_clean,5.81524,5.30062,5.7997,0.959933,1789.31,1717.62,0,0,0.6084,0.633794,0,16,32,0,0,0,0,0,0,0,0,1,25,12.5,6,1.086315789,1.086315789,0,0.533981269,0.542906973,0.000177486,0.000157884,0.983559424,5.60783E-06,5.91202E-06,0.000192073,0.000195498
NOWGIR_clean,9.36325,6.59726,9.2981,1.43951,1147.14,1651.33,0,0,0.634,0.440427,0,32,48,40,0,0,0,0,0,0,0,1,23,29.16666667,0,0.907462687,0.907462687,0,0.140961671,0.139342816,0.000197108,0.000248069,1.011617784,1.43001E-06,1.41142E-06,0.000223678,0.000264177
NUBBAP_clean,14.05418,6.66438,11.10621,0.762781,3013.21,2298.42,0,0,0.7708,1.01051,0,36,108,0,0,0,0,0,0,22,0,0,91,20.37037037,3.272727273,1.040672269,1.040672269,0,0.245126668,0.236544133,0.000340467,0.000347842,1.036283014,2.44876E-06,2.38605E-06,0.000371984,0.000354327
NUBPIL_clean,11.57277,9.78079,11.57277,0.608967,3653.8,2225.04,0,0,0.7688,1.26247,0,24,44,8,0,0,0,0,4,0,0,4,31,9.090909091,4,0.826666667,0.826666667,0.5,0.339910192,0.321668077,0.000329892,0.000362021,1.056710988,3.44902E-06,3.3015E-06,0.00033359,0.000367755
NUCBIY_clean,5.06822,3.86536,5.06061,1.18684,590.137,700.396,0,0,0.4806,0.404942,0,704,768,128,0,0,0,0,0,32,0,0,385,4.166666667,4,0.471272727,0.471272727,1,0.479363842,0.389820599,6.17536E-05,4.8528E-05,1.229703721,5.48797E-06,4.44378E-06,7.75574E-05,6.16631E-05
NUCCEV_clean,6.52615,3.99784,6.52615,1.00465,1495.08,1502.03,0,0,0.556,0.553427,0,176,192,32,0,0,0,0,8,0,0,4,97,4.166666667,4,0.471272727,0.471272727,1,0.722530864,0.594786361,6.58559E-05,6.04536E-05,1.214773759,8.74254E-06,7.13476E-06,7.49734E-05,6.8342E-05
NUCPEI_clean,6.7664,4.45805,6.7664,1.03972,2025.11,2105.55,0,0,0.6338,0.609585,0,72,184,0,0,0,0,0,0,16,0,0,149,8.695652174,5,0.781818182,0.781818182,0,0.732306098,0.646297391,0.000239619,0.00017424,1.133079149,7.78218E-06,7.04083E-06,0.000247115,0.000235048
NUCYAN_clean,4.98599,4.20846,4.98599,1.48214,446.845,662.288,0,0,0.4874,0.328848,0,52,68,0,0,0,0,0,0,0,0,1,43,5.882352941,8,0.705641026,0.705641026,0,0.203695553,0.463576063,6.59162E-05,2.1426E-05,0.439400499,2.15326E-06,5.72837E-06,4.78821E-05,3.49201E-05
NUCYER_clean,4.96656,4.20041,4.96656,1.49997,438.637,657.943,0,0,0.4852,0.323473,0,52,68,0,0,0,0,0,0,0,0,1,43,5.882352941,8,0.705641026,0.705641026,0,0.181462342,0.192330614,0.00011321,7.55593E-05,0.943491718,1.94458E-06,2.06193E-06,6.10266E-05,3.66076E-05
NUCYIV_clean,4.97799,4.21601,4.96375,1.53207,426.025,652.698,0,0,0.477,0.311344,0,52,68,0,0,0,0,0,0,0,0,1,43,5.882352941,8,0.705641026,0.705641026,0,0.187323825,0.209750266,4.02268E-05,5.50035E-05,0.893080272,2.02123E-06,2.24069E-06,5.62115E-05,5.49132E-05
NUDLAA_clean,10.10107,9.89769,10.10107,1.02317,1472.72,1506.84,0,0,0.6112,0.597362,0,128,208,40,0,0,0,0,0,16,0,0,135,7.692307692,3.125,0.664253394,0.664253394,0.8,0.570836505,0.498264394,5.59244E-05,5.87014E-05,1.145649802,6.34118E-06,5.59898E-06,6.95254E-05,7.35306E-05
NUDLIJ_clean,6.93743,5.78938,6.89446,1.14165,1243.17,1419.26,0,0,0.5428,0.475454,0,32,56,8,0,0,0,0,0,0,0,1,39,21.42857143,3.333333333,1.094054054,1.094054054,0.2,0.420838763,0.420057161,0.000108992,0.000132252,1.001860704,4.47598E-06,4.62384E-06,0.000145081,0.000161837
NUDMAC_clean,6.47898,5.73918,6.47898,1.16985,1167.25,1365.51,0,0,0.54,0.461596,0,32,56,8,0,0,0,0,0,0,0,1,39,21.42857143,3.333333333,1.094054054,1.094054054,0.2,0.428998719,0.420641297,0.000127463,0.000135837,1.019868285,4.6109E-06,4.66105E-06,0.000128725,0.000159932
NUDMEG_clean,6.29424,5.40754,6.23822,1.19809,1122.06,1344.33,0,0,0.5334,0.445207,0,32,56,8,0,0,0,0,0,0,0,1,39,21.42857143,3.333333333,1.094054054,1.094054054,0.2,0.427686199,0.421598919,0.000131811,0.000134699,1.014438559,4.64894E-06,4.72437E-06,0.000147009,0.000162454
NUDMOQ_clean,6.59897,5.83765,6.59897,1.15867,1195.03,1384.65,0,0,0.5454,0.470712,0,32,56,8,0,0,0,0,0,0,0,1,39,21.42857143,3.333333333,1.094054054,1.094054054,0.2,0.41867649,0.41011652,0.000121966,0.000162667,1.020872045,4.45842E-06,4.53308E-06,0.000148726,0.000211763
NUDMUW_clean,6.32198,5.70328,6.32198,1.18747,1129.02,1340.68,0,0,0.5322,0.448181,0,32,56,8,0,0,0,0,0,0,0,1,39,21.42857143,3.333333333,1.094054054,1.094054054,0.2,0.4276163,0.415667005,0.000122641,0.000137573,1.028747278,4.63112E-06,4.61456E-06,0.000164271,0.00017515
NUDNEH_clean,6.40452,5.65537,6.40452,1.17792,1143.08,1346.46,0,0,0.5262,0.44672,0,32,56,8,0,0,0,0,0,0,0,1,39,21.42857143,3.333333333,1.094054054,1.094054054,0.2,0.424733587,0.409145077,0.000119832,0.000149209,1.038100201,4.53541E-06,4.56101E-06,0.000160473,0.000173165
NUFBEX_clean,8.49623,5.29107,8.49623,1.23125,1185.92,1460.16,0,0,0.5628,0.457098,0,16,48,0,0,0,0,0,0,5,0,0,41,10.41666667,4.8,0.887741935,0.887741935,0,0.203971337,0.177392987,0.000117459,0.000167247,1.149827516,2.07378E-06,1.80742E-06,0.000113004,0.000145498
NUFBUN_clean,7.53238,5.74054,7.52156,1.07363,1837.54,1972.83,0,0,0.6478,0.603375,0,16,52,0,0,0,0,0,0,8,0,0,45,15.38461538,4,1.019259259,1.019259259,0,0.273687344,0.270324547,0.000268976,0.000248947,1.012439852,2.7931E-06,2.79368E-06,0.000331562,0.000323691
NUFCAU_clean,9.94144,7.33631,9.94144,0.845072,2503.93,2116,0,0,0.7364,0.871405,0,32,96,0,0,0,0,0,0,16,0,0,81,16.66666667,3,0.86,0.86,0,0.241408929,0.235804381,0.000347191,0.000428623,1.023767786,2.43651E-06,2.37214E-06,0.000391821,0.000408441
NUFTOY_charged,9.32517,8.36752,9.32517,0.982387,1467.71,1441.86,0,0,0.6018,0.612589,0,192,224,8,0,0,0,0,0,0,0,1,127,3.571428571,8,0.492903226,0.492903226,0.125,0.803190398,0.737184894,2.17372E-05,2.33347E-05,1.089537244,9.80175E-06,9.42223E-06,2.03581E-05,2.11844E-05
NUGRIR_clean,8.70402,6.3995,8.695,1.28478,1422.42,1827.49,0,0,0.645,0.502033,0,144,192,144,0,0,24,0,36,0,0,4,73,21.875,0,0.892631579,0.892631579,0,0.150317994,0.14869524,0.000394793,0.000392196,1.010913285,1.52634E-06,1.51596E-06,0.000424269,0.000466336
NUGROX_clean,7.91316,6.30977,7.91316,1.24187,1535.92,1907.41,0,0,0.6464,0.520505,0,192,240,96,0,0,24,0,36,0,0,4,109,17.5,0,0.587184466,0.587184466,0,0.181048856,0.176447092,0.000331097,0.000332078,1.026080132,1.84934E-06,1.81874E-06,0.000358554,0.000368786
NUHNUA_clean,5.91571,3.87698,4.38862,0.866172,1712.15,1483.02,0,0,0.5628,0.649756,0,320,256,64,0,0,0,0,0,0,0,1,81,3.125,0,0.300246914,0.300246914,0,0.778721242,0.656027834,0.000109369,7.76046E-05,1.1870247,8.63365E-06,7.41127E-06,9.44845E-05,5.49221E-05
NUHPAI_clean,5.92167,3.93075,4.42412,0.871868,1716.46,1496.53,0,0,0.5834,0.669138,0,80,64,16,0,0,0,0,0,2,0,0,21,3.125,0,0.300246914,0.300246914,0,0.807891158,0.675610255,0.000119026,7.4848E-05,1.195794694,8.8541E-06,7.50015E-06,8.87167E-05,5.57639E-05
NUHQAK_clean,6.11993,4.14765,6.11993,1.236,1482.32,1832.14,0,0,0.5934,0.480098,0,56,120,0,0,0,0,0,0,0,0,1,93,6.666666667,6,0.711724138,0.711724138,0,0.53869982,0.83060375,0.000120797,7.83998E-05,0.648564156,6.02541E-06,1.02617E-05,0.00014314,0.000130498
NUHQIS_clean,6.54623,4.66095,6.54623,1.20529,1571.97,1894.68,0,0,0.5972,0.495483,0,56,120,0,0,0,0,0,0,0,0,1,93,6.666666667,6,0.711724138,0.711724138,0,0.46296318,0.74427759,0.000199428,0.000125597,0.622030256,4.90758E-06,8.27536E-06,0.000251545,0.000180772
NUHQOY_clean,6.53062,4.6635,6.53062,1.21249,1566.47,1899.32,0,0,0.5942,0.490068,0,56,120,0,0,0,0,0,0,0,0,1,93,6.666666667,6,0.711724138,0.711724138,0,0.465780451,0.761738194,0.000208986,0.000131315,0.611470522,4.98833E-06,8.53183E-06,0.000228822,0.000157514
NUHQUE_clean,6.55171,4.68685,6.54808,1.21067,1564.13,1893.64,0,0,0.5964,0.492619,0,56,120,0,0,0,0,0,0,0,0,1,93,6.666666667,6,0.711724138,0.711724138,0,0.458598807,0.752918536,0.000183588,0.000106884,0.609094857,4.92587E-06,8.6939E-06,0.000213821,0.000152955
NUHRAL_clean,6.51247,4.65457,6.51247,1.22333,1550.98,1897.36,0,0,0.5928,0.484579,0,56,120,0,0,0,0,0,0,0,0,1,93,6.666666667,6,0.711724138,0.711724138,0,0.466862946,0.796188477,0.000183596,0.000125423,0.586372397,5.00213E-06,8.82579E-06,0.00022265,0.000119482
NUJCEA_clean,4.83502,3.79811,4.83328,1.60555,271.811,436.405,13.1009,21.0341,0.487,0.303323,0,0,56,48,0,0,0,0,0,0,0,1,45,28.57142857,0,1.216,1.216,0,0.038566847,0.034725316,0.000195962,0.000164002,1.110626218,3.90732E-07,3.44468E-07,6.48935E-05,7.99881E-05
NUJCIE_clean,5.03148,3.82553,5.03043,1.58392,291.061,461.015,14.5746,23.0849,0.4906,0.309739,0,0,56,48,0,0,0,0,0,0,0,1,45,28.57142857,0,1.216,1.216,0,0.039521702,0.036132956,0.000499781,0.000117353,1.093785454,3.95956E-07,3.62071E-07,6.33494E-05,7.2328E-05
NULMAJ_clean,5.03229,4.40705,5.03229,0.892035,1920.69,1713.32,0,0,0.6184,0.693246,0,112,64,32,0,0,0,0,0,0,0,1,1,9.375,0,0.454579439,0.454579439,0,0.325404499,0.276831489,0.000195736,0.000183973,1.175460566,3.41079E-06,2.89749E-06,0.000188999,0.000193634
NUNCEG_clean,6.32724,4.08141,6.24551,0.841857,2190.65,1844.22,0,0,0.5678,0.674462,0,32,56,0,0,0,0,0,0,0,0,1,41,14.28571429,2,0.482807018,0.482807018,0,0.665185663,3.940187655,0.000185111,1.88343E-05,0.168820808,6.98848E-06,0.00166681,0.000177151,1.22761E-06
NUNNUH_clean,6.00836,4.32228,5.9546,0.799722,2748.08,2197.7,0,0,0.6854,0.857048,0,32,72,0,0,0,0,0,0,0,0,1,57,5.555555556,12,1.058461538,1.058461538,0,0.362530066,0.342672712,0.000168522,0.000163421,1.057948455,3.72479E-06,3.52916E-06,0.000176538,0.000163674
NUNPAP_clean,6.01151,4.33549,6.00656,0.794607,2762.41,2195.03,0,0,0.6796,0.855265,0,24,72,0,0,0,0,0,0,0,0,1,61,5.555555556,12,1.115675676,1.115675676,0,0.329480542,0.309307125,0.000177369,0.000153212,1.065221313,3.35764E-06,3.18263E-06,0.000190047,0.000184379
NUNSOG_clean,4.99291,4.35876,4.99291,1.27773,683.982,873.941,0,0,0.4864,0.380677,0,320,240,64,0,0,0,0,0,0,0,1,65,6.666666667,0,0.304,0.304,0,0.502719285,0.469243591,0.000122071,0.000145077,1.071339693,6.1336E-06,5.77072E-06,0.000123168,0.000194079
NUTQAV_clean,10.89201,6.87272,10.20477,0.722737,3175.06,2294.74,0,0,0.7432,1.02831,0,18,54,0,0,0,0,0,6,0,0,4,46,11.11111111,4,0.809411765,0.809411765,0,0.339898027,0.314267515,0.000261315,0.000333812,1.081556353,3.45528E-06,3.2102E-06,0.000225525,0.000309468
NUTYEI_clean,13.08518,12.35732,13.03987,0.787627,2221.74,1749.9,0,0,0.7456,0.946641,0,256,512,32,0,0,0,0,0,0,0,1,377,6.25,7,0.821818182,0.821818182,0.142857143,0.279753191,0.301176529,0.00023548,0.000198093,0.928867837,2.8674E-06,3.05831E-06,0.000211914,0.000253472
NUTYIM_clean,13.08434,12.35689,13.08434,0.80193,2176.28,1745.22,0,0,0.7446,0.92851,0,256,512,32,0,0,0,0,0,0,0,1,377,6.25,7,0.821818182,0.821818182,0.142857143,0.275669167,0.303145103,0.000213851,0.000183074,0.909363749,2.82535E-06,3.12698E-06,0.000183404,0.00025366
NUVWEH_clean,5.84014,3.85397,5.84014,1.503,800.838,1203.66,0,0,0.5116,0.340385,0,32,32,0,0,0,0,0,0,0,0,1,17,12.5,10,1.274074074,1.274074074,0,0.164507189,0.153747766,9.21491E-05,5.92784E-05,1.069981009,1.71451E-06,1.62109E-06,0.000105329,6.51768E-05
NUVXOT_clean,9.16707,5.75569,9.14121,0.884237,2587.34,2287.82,0,0,0.7176,0.811547,0,48,96,48,0,0,0,0,0,24,0,0,61,25,2.333333333,1.244705882,1.244705882,0.857142857,0.22011444,0.212366445,0.000252908,0.0002357,1.036484083,2.20201E-06,2.15635E-06,0.000266036,0.000307131
NUWPOM_clean,8.32687,8.01604,8.32687,1.25431,1101.49,1381.61,0,0,0.5552,0.442633,0,0,18,0,0,0,0,0,0,0,0,1,19,200,2.5,2.15,2.15,0,0.066452755,0.074807253,0.000279311,0.00047773,0.888319679,6.64056E-07,7.437E-07,0.000421783,0.000516046
NUWVIM_clean,4.95462,3.8636,4.94993,1.17037,619.05,724.517,8.13429,9.52012,0.4914,0.419868,0,704,768,128,0,0,0,0,0,32,0,0,385,4.166666667,4,0.471272727,0.471272727,1,0.633525158,0.496600748,4.4867E-05,3.38888E-05,1.275723327,7.67135E-06,5.96298E-06,8.43074E-05,6.34333E-05
NUYNEC_clean,8.26029,6.82395,8.26029,1.01384,1755.01,1779.3,0,0,0.6224,0.613905,0,0,48,0,0,0,0,0,0,0,0,1,49,12.5,4.333333333,1.118,1.118,0,0.199437748,0.235515639,0.000333353,0.000221427,0.846813185,1.99221E-06,2.36744E-06,0.000311678,0.000264072
NUYVIN_clean,6.3536,4.21657,6.3536,1.13007,1242.19,1403.76,0,0,0.5754,0.509172,0,96,128,16,0,0,0,0,0,0,0,1,77,6.25,2,0.392727273,0.392727273,1,0.451395128,0.372997779,4.74616E-05,2.93998E-05,1.210181811,4.88906E-06,3.96786E-06,4.44888E-05,3.21226E-05
NUYVUZ_clean,6.25474,4.05083,6.25149,1.15119,1098.19,1264.23,0,0,0.5688,0.494095,0,96,128,16,0,0,0,0,0,0,0,1,77,6.25,2.5,0.438208955,0.438208955,0.8,0.437496549,0.359303827,4.90099E-05,2.77733E-05,1.217622848,4.81413E-06,3.90212E-06,4.79954E-05,2.88373E-05
OBAFEF_clean,4.96935,4.01792,4.92296,2.37845,380.351,904.645,0,0,0.4776,0.200803,0,48,72,12,0,0,0,0,16,0,0,4,38,27.77777778,1.2,0.62,0.62,0.5,0.130687019,0.119080377,0.000114841,8.22702E-05,1.097468971,1.37224E-06,1.25607E-06,0.000153068,0.000108088
OBAFIJ_clean,5.23118,4.64394,5.22975,2.3889,405.056,967.64,0,0,0.4836,0.202436,0,48,72,12,0,0,0,0,16,0,0,4,38,27.77777778,1.2,0.62,0.62,0.5,0.167639758,0.278491177,7.90456E-05,3.82033E-05,0.601957162,1.79237E-06,3.56232E-06,7.94566E-05,4.10564E-05
OBAFOP_clean,5.00648,4.01028,4.65887,2.41546,399.213,964.282,0,0,0.4784,0.198058,0,144,216,36,0,0,0,0,48,0,0,4,112,27.77777778,1.2,0.62,0.62,0.5,0.159755423,0.199176858,8.47599E-05,4.17757E-05,0.802078237,1.70464E-06,2.04997E-06,0.000126523,6.68422E-05
OBAHIL_clean,8.44223,7.37969,8.44223,0.972998,1596.68,1553.57,0,0,0.603,0.619734,0,234,396,54,0,0,0,0,0,18,0,0,266.5,4.545454545,4,0.532093023,0.532093023,0.75,0.463991476,0.43619116,0.000115428,0.000115417,1.06373425,5.20677E-06,4.92657E-06,0.000112257,0.000113353
OBAHOR_clean,8.04827,7.09842,8.046,0.982079,1609.79,1580.94,0,0,0.5956,0.606469,0,234,396,54,0,0,0,0,0,18,0,0,266.5,4.545454545,4,0.532093023,0.532093023,0.75,0.513402913,0.469721078,0.000109531,0.000103178,1.092995261,5.74353E-06,5.33846E-06,0.000110656,0.000117813
OBAHUX_clean,8.31415,7.49178,8.31031,0.960232,1636.87,1571.77,0,0,0.605,0.630056,0,234,396,54,0,0,0,0,0,18,0,0,266.5,4.545454545,4,0.532093023,0.532093023,0.75,0.450876341,0.42008588,0.000110493,0.000119744,1.073295635,4.99162E-06,4.71535E-06,0.000129306,0.000110169
OBAJAF_clean,9.08651,7.73882,9.08617,0.939446,1698.6,1595.74,0,0,0.6188,0.658686,0,234,396,54,0,0,0,0,0,18,0,0,266.5,4.545454545,4,0.532093023,0.532093023,0.75,0.453387859,0.431378733,0.000144938,0.000133342,1.051020423,4.87983E-06,4.71874E-06,0.00015162,0.000109395
OBEDAA_charged,4.68867,3.83063,4.60079,1.17021,920.621,1077.32,0,0,0.5386,0.46026,0,48,92,16,16,0,0,0,0,0,0,1,57,4.347826087,0,0.624,0.624,0,0.584768843,0.500814576,2.50907E-05,2.61408E-05,1.167635432,6.70668E-06,5.62396E-06,3.20415E-05,2.43977E-05
OBEDEE_clean,5.83756,4.97252,5.83756,0.932431,2150.46,2005.16,0,0,0.6298,0.675439,0,52,88,12,0,0,0,0,0,0,0,1,60,4.545454545,1,0.314,0.314,3,0.458650646,0.394232639,0.000136056,9.55258E-05,1.163400999,4.82053E-06,4.12594E-06,0.000135244,0.000129996
OBIBAF_clean,6.94508,5.04977,5.92375,0.848313,1898.37,1610.41,0,0,0.6028,0.710587,0,240,280,0,0,0,0,0,0,0,0,1,161,5.714285714,5.5,0.485128205,0.485128205,0,0.542494149,0.521473145,9.24327E-05,9.34014E-05,1.040310807,5.78814E-06,5.67127E-06,9.6015E-05,9.25223E-05
OBIBEJ_clean,8.27924,5.80407,6.33414,0.828843,2116.52,1754.26,0,0,0.601,0.725107,0,114,132,0,0,0,0,0,0,0,0,1,76,6.060606061,5,0.468027211,0.468027211,0,0.477684384,0.489125434,0.000121069,0.000111523,0.97660917,5.00526E-06,5.18041E-06,0.0001317,0.000143932
OBIBOT_clean,6.67176,5.057,6.67176,1.21046,1230.24,1489.16,0,0,0.5556,0.458998,0,216,264,12,0,0,0,0,0,0,0,1,154,6.818181818,6,0.660194175,0.660194175,0.111111111,0.413505228,0.49196606,7.72855E-05,8.37485E-05,0.840515762,4.4182E-06,5.46918E-06,9.64779E-05,0.00010759
OBOGUK_clean,8.65239,7.8304,8.65239,0.77452,3137.61,2430.14,0,0,0.7298,0.942262,0,20,46,0,0,0,0,0,0,6,0,0,37,13.04347826,4.333333333,0.912653061,0.912653061,0,0.286874951,0.2738484,0.000363386,0.00033458,1.047568475,2.89624E-06,2.77511E-06,0.000374067,0.000384474
OBONUO_charged,8.62654,4.35866,8.61518,1.08466,1219.26,1322.48,0,0,0.5486,0.505779,0,160,176,32,48,4,0,0,8,0,0,4,63,4.545454545,0,0.684,0.684,0,0.33308068,0.320026376,6.6625E-05,7.07921E-05,1.040791339,3.52855E-06,3.41157E-06,8.81075E-05,7.28076E-05
OBUBOC_manual,8.45577,7.46863,8.45577,1.46042,801.525,1170.56,0.391601,0.571901,0.5536,0.37907,0,48,48,0,0,0,0,0,6,0,0,4,25,20.83333333,6,1.243373494,1.243373494,0,0.083501052,0.074955476,0.000108852,0.000100525,1.114008685,8.37713E-07,7.59842E-07,0.000133677,0.000138947
OBUFEX_clean,5.14759,4.35938,5.14759,1.09987,1424.95,1567.25,0,0,0.565,0.513698,0,44,64,8,0,0,0,0,0,4,0,0,41,6.25,6,0.742222222,0.742222222,0.333333333,0.426104871,0.336747234,0.000161937,0.000154885,1.26535522,4.42909E-06,3.50358E-06,0.000152094,0.000162586
OBUFIB_SL,4.69226,3.94966,4.47162,1.56841,562.145,881.672,0,0,0.426,0.271613,0,48,64,8,0,0,0,0,0,8,0,0,39,12.5,3.5,0.773333333,0.773333333,0.285714286,0.35214595,0.244364594,8.22061E-05,7.17992E-05,1.441067812,4.09656E-06,2.76586E-06,6.39704E-05,5.93111E-05
OCACUR_clean,5.50745,4.89061,5.44518,1.25128,1548.08,1937.07,0,0,0.5884,0.47024,0,4,20,0,0,0,0,0,0,0,0,1,19,20,4,1.250909091,1.250909091,0,0.346610467,0.374357682,0.000221715,0.000215465,0.925880469,3.61003E-06,3.90781E-06,0.000269893,0.000194087
OCAQOY_clean,4.53686,3.80641,4.53372,1.60935,336.366,541.33,0,0,0.3906,0.242707,0,48,60,12,0,0,0,8,0,0,0,8,34,20,1.333333333,0.618378378,0.618378378,0.75,0.285889329,0.447388669,8.55328E-05,2.12784E-05,0.639017813,3.38602E-06,5.74359E-06,0.000120213,4.5908E-05
OCAWAT_clean,5.70065,4.00684,5.61058,1.58378,724.987,1148.22,0,0,0.5174,0.326687,0,48,100,0,0,0,0,0,0,0,0,1,77,12,4,0.778867925,0.778867925,0,0.277298129,0.252970443,9.23998E-05,6.75118E-05,1.096168099,2.98426E-06,2.83662E-06,0.000110673,9.23989E-05
OCUMIL_clean,5.22769,3.7877,5.2092,1.25606,1213.15,1523.79,0.036252,0.0455347,0.5456,0.434374,0,32,128,16,0,0,0,0,0,0,0,1,109,12.5,6,1.315555556,1.315555556,0.166666667,0.201413165,0.195366743,0.000161754,0.000135246,1.030949087,2.08199E-06,2.01292E-06,0.000195536,0.000123282
OCUMOR_clean,5.32208,3.84167,5.31587,1.29298,997.724,1290.04,12.9664,16.7653,0.525,0.406038,0,48,128,16,0,0,0,0,0,0,0,1,101,12.5,6.5,1.302564103,1.302564103,0.153846154,0.239352886,0.231696911,0.000115563,9.08617E-05,1.03304306,2.50234E-06,2.4219E-06,0.000125756,0.000107149
OCUNAC_manual,36.1506,14.04664,36.1506,0.427517,3327.89,1422.73,0,0,0.8368,1.95735,0,816,1632,0,0,0,0,0,0,0,0,1,1225,12.5,4.333333333,0.86,0.86,0,0.337581319,0.336076715,0.00046463,0.000435594,1.004476965,3.50886E-06,3.53441E-06,0.000381718,0.000420772
OCUPUY_clean,4.6531,4.04819,4.6531,1.52024,654.982,995.727,0,0,0.479,0.315083,0,24,10,0,0,0,0,4,0,0,0,8,-1,40,3.5,0.86,0.86,0,0.859633667,1.282069708,7.20455E-05,3.78745E-05,0.670504624,1.10358E-05,1.93732E-05,8.14021E-05,6.01017E-05
OCUSIP_clean,5.39686,4.96775,5.37929,1.58503,730.556,1157.95,0,0,0.5014,0.316334,0,32,16,0,0,0,0,12,0,0,0,8,1,75,4,1.331612903,1.331612903,0,0.232086859,0.340525878,0.000346803,0.000190379,0.681554249,2.46944E-06,3.85738E-06,0.000236636,0.000214284
OCUVUF_clean,7.8514,5.72034,7.7546,3.13958,569.831,1789.03,0,0,0.5542,0.176521,0,64,96,16,0,0,0,0,0,0,0,1,61,208.3333333,2.48,1.976216216,1.976216216,0.032258065,0.024159444,0.075933246,0.000325444,0.000117149,0.318166882,2.38181E-07,8.95748E-07,0.000324183,0.000102864
ODERIZ_clean,5.75405,4.36229,5.74596,1.52699,528.922,807.66,95.6134,146.001,0.5294,0.346694,0,48,96,48,24,0,0,0,0,0,0,1,49,12.5,2,1.285714286,1.285714286,2,0.291334744,0.311535878,2.60541E-05,3.87496E-05,0.935156317,3.36175E-06,3.58915E-06,1.86266E-05,4.32037E-05
ODEZAB_clean,11.63192,4.40592,11.61962,0.799101,2632.5,2103.64,8.06445,6.44431,0.6938,0.868225,0,144,252,0,0,0,0,0,18,0,0,4,181,7.142857143,5,0.614285714,0.614285714,0,0.64176707,0.575794207,0.000140064,0.000145098,1.114577157,6.88739E-06,6.07077E-06,0.000130229,0.000121577
ODIMAQ_clean,8.52073,7.26741,8.52073,1.44329,752.358,1085.87,0,0,0.5848,0.405186,0,48,48,0,0,0,0,0,0,6,0,0,25,20.83333333,6,1.243373494,1.243373494,0,0.076639859,0.072274097,0.000182473,0.000240834,1.060405625,7.73117E-07,7.35531E-07,0.0001609,0.000167024
ODIVUU_clean,8.59093,6.84892,8.59093,1.01269,1713.33,1735.08,0,0,0.6294,0.621511,0,40,72,20,0,0,0,0,0,8,0,0,48,11.11111111,4,0.993488372,0.993488372,0.625,0.410552086,0.386235973,0.000214173,0.000232309,1.062956625,4.21545E-06,4.00317E-06,0.000267827,0.000251095
ODIXEG_clean,10.36031,7.47097,10.26209,0.552173,4163.57,2299.01,0,0,0.7816,1.4155,0,32,56,0,0,0,0,0,0,4,0,0,41,7.142857143,4,0.500363636,0.500363636,0,0.366717013,0.351268014,0.000370801,0.000397635,1.04398066,3.75367E-06,3.60821E-06,0.00033193,0.000366648
